a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,
8.060854,8.310495,9.238258,9.473251,9.506211,9.836421,9.791253,9.584948,9.461653,9.384747,9.279458,9.061556,8.338267,8.446608,7.951903,7.039399,6.284066,5.659963,4.948576,4.759972,3.526109,2.701804,2.226020,1.270791,0.631123,-0.444349,-1.108432,-1.947081,-2.863857,-3.567919,-4.459059,-5.396893,-6.107059,-6.484573,-6.902066,-7.908872,-8.421278,-8.588214,-9.240394,-9.287698,-9.274575,-9.331950,-9.656056,-9.928892,-9.489425,-9.756157,-9.362774,-9.192480,-8.340709,-8.297067,-7.759636,-7.004303,-6.489761,-6.004822,-5.290078,-4.474013,-4.021729,-3.002716,-1.917173,-1.400494,-0.534684,0.484939,1.379437,2.139348,2.653584,3.491623,4.173711,5.240028,5.622425,6.323130,7.416913,7.863704,8.027894,8.790246,8.806116,9.099704,9.180578,9.324625,9.880062,9.799188,
7.908872,8.452101,8.835108,9.369488,9.257790,9.685354,9.954527,9.959105,9.390545,9.311502,9.522691,8.898587,8.710593,8.189032,7.455061,7.021088,6.795557,5.710318,5.297403,4.744407,3.964354,3.223975,1.963256,1.338542,0.433973,-0.395215,-1.445051,-1.903439,-3.074129,-3.744926,-4.740745,-5.366985,-5.743278,-6.292306,-6.973785,-7.566759,-8.425550,-8.299509,-9.176611,-9.325236,-9.616077,-9.497055,-9.429914,-9.749443,-9.786370,-9.633473,-9.054537,-8.984954,-8.535722,-8.330027,-7.629017,-7.226783,-6.301462,-6.166265,-5.037690,-4.768822,-3.496506,-2.638020,-2.060305,-1.568651,-0.426954,0.496536,1.493576,1.883297,3.150731,3.830683,4.587848,5.103000,6.069826,6.552019,6.897183,7.776727,7.931455,8.880581,8.960234,9.264504,9.655751,9.764092,9.736015,9.849544,
7.897580,8.711203,9.161962,9.530625,9.551683,9.594714,9.973449,9.756462,9.578845,9.570910,9.333476,9.234291,8.483230,7.939390,7.804498,6.951201,6.300546,5.963927,5.387432,4.752647,3.886837,2.724082,1.972106,1.476180,0.675985,-0.309153,-1.458480,-2.034974,-3.043001,-3.493149,-4.669332,-5.015717,-5.985595,-6.255379,-6.960051,-7.838679,-8.211921,-8.890347,-9.099399,-9.025239,-9.402753,-9.727165,-9.904172,-9.879147,-9.421369,-9.199499,-9.072237,-8.724631,-8.812830,-8.045595,-7.761467,-7.224342,-6.594134,-5.765862,-5.329142,-4.762108,-3.791009,-2.772912,-2.333140,-1.564379,-0.482803,0.239570,1.391034,2.045961,2.787255,3.465377,4.672689,5.182653,6.078372,6.559343,7.153539,7.726981,8.127079,8.380993,9.125034,8.972747,9.471419,9.567248,9.448531,9.592883,
8.320872,8.824732,9.150670,9.128391,9.366436,9.348735,9.538560,9.773247,9.831233,9.568468,9.240699,9.250465,8.404492,8.171941,7.821589,7.233192,6.382641,5.887020,4.963225,4.520402,3.581042,3.059786,2.323984,1.337321,0.389721,-0.263985,-0.969878,-2.109134,-2.775658,-3.677786,-4.404431,-5.195471,-5.684378,-6.803186,-7.429426,-7.451094,-7.908567,-8.455763,-9.081088,-9.501633,-9.700003,-9.808954,-9.976196,-9.858699,-9.678335,-9.683828,-9.082614,-8.943144,-8.382824,-7.994018,-7.763604,-7.408979,-6.637776,-6.074404,-5.105441,-4.759667,-3.591723,-3.126316,-1.833247,-1.527757,-0.189520,0.294504,1.373333,2.190008,2.668233,3.899655,4.658956,4.956206,6.112552,6.471755,6.849879,7.391278,8.180486,8.613849,8.878140,9.061556,9.211707,9.699393,9.962462,9.662465,
8.273568,8.526261,8.944365,9.103366,9.574877,9.646901,9.795221,9.443648,9.840999,9.642628,9.371319,8.735008,8.605304,8.213752,7.970519,6.944792,6.602680,5.617847,5.354778,4.426405,3.804132,2.878201,1.919614,1.087680,0.670797,-0.529191,-1.027558,-1.811274,-3.119907,-3.836787,-4.488968,-5.007782,-5.939207,-6.418043,-6.989654,-7.411420,-7.999817,-8.825037,-8.790246,-9.480880,-9.733573,-9.645070,-9.394513,-9.673452,-9.908444,-9.713736,-9.360027,-8.948332,-8.329417,-7.903684,-7.905820,-7.399823,-6.282235,-6.024049,-4.929044,-4.406262,-3.572802,-2.859279,-1.934568,-1.367229,-0.326548,0.319529,1.509751,1.978210,2.999664,3.934446,4.488052,5.367901,5.831172,6.431166,7.004913,7.782220,8.445387,8.535112,8.894925,9.472945,9.743339,9.679861,9.965209,9.665517,
8.127079,8.521378,8.771020,9.539171,9.419843,9.479049,9.817804,9.613025,9.864803,9.641408,9.525437,9.056368,8.673666,8.418531,7.431562,7.213355,6.371960,5.740226,5.352641,4.668111,3.457747,2.792444,2.164678,1.180456,0.554521,-0.590228,-1.432234,-2.172613,-2.691122,-3.605152,-4.574725,-5.030671,-5.823542,-6.661885,-7.013459,-7.633290,-8.049562,-8.586688,-9.215674,-9.127781,-9.216590,-9.478439,-9.884640,-9.977416,-9.855647,-9.738762,-9.512619,-8.847621,-8.536332,-8.106632,-7.849055,-7.446821,-6.482437,-6.030457,-5.108188,-4.709006,-3.918882,-3.198645,-2.013306,-0.986053,-0.491958,0.626240,1.110569,2.147893,3.163854,3.641774,4.486831,5.006561,5.963317,6.369213,6.866054,7.425153,8.340098,8.709677,9.223914,9.030427,9.290445,9.755547,9.560533,9.759514,
8.403882,8.461257,9.020051,9.437544,9.589526,9.500412,9.685049,9.913633,9.598682,9.296854,9.251381,8.738975,8.330027,8.144169,7.777032,7.390973,6.827906,5.860775,5.482650,4.435865,3.863643,2.755821,2.243721,1.531114,0.688803,-0.572832,-1.260720,-2.191839,-3.197119,-3.540452,-4.545427,-5.142064,-5.909604,-6.398816,-7.362590,-7.762688,-8.427076,-8.715171,-8.991668,-9.069491,-9.472335,-9.519333,-9.674673,-9.918516,-9.581896,-9.255654,-9.006012,-9.173864,-8.809778,-7.963500,-7.767266,-6.857204,-6.824244,-5.819269,-5.021516,-4.662313,-3.650929,-2.862026,-2.372509,-1.105991,-0.225532,0.152898,1.203040,1.885434,2.993866,3.541063,4.242378,5.278481,5.982849,6.383557,6.986297,7.532579,8.221076,8.686789,8.761254,9.412824,9.509262,9.475387,9.743950,9.825739,
8.052309,8.519242,9.115574,9.493698,9.291360,9.405805,9.954527,9.740898,9.451582,9.199805,9.119846,9.238258,8.702353,7.925352,7.645497,7.229225,6.709189,6.181219,5.081637,4.688864,3.439131,3.035981,2.194891,1.291238,0.410474,-0.270089,-1.192663,-2.062746,-2.763756,-3.546556,-4.444105,-5.345622,-5.793023,-6.822718,-6.913358,-8.001648,-8.431349,-8.594317,-9.123814,-9.421369,-9.761345,-9.567553,-9.418928,-9.764397,-9.390545,-9.433271,-9.490036,-8.710898,-8.805811,-7.888424,-7.675405,-7.220069,-6.646931,-5.851314,-5.443587,-4.474929,-3.552049,-3.082980,-2.367016,-1.093783,-0.134587,0.441298,1.006500,2.202521,2.849208,3.772393,4.477676,5.383770,5.983154,6.511124,6.895962,7.578967,8.258309,8.574480,8.926969,9.530015,9.563890,9.866329,9.477828,9.845576,
8.121891,8.564714,8.792993,9.471419,9.328593,9.506211,9.938963,9.826350,9.421674,9.374981,9.000214,8.714866,8.800928,8.049257,7.618336,7.254555,6.631367,6.075930,5.371258,4.329356,3.770867,2.792138,1.787164,1.025727,0.220954,-0.564898,-1.033662,-2.198248,-3.059175,-3.700980,-4.396191,-5.395062,-5.818964,-6.280099,-7.081210,-7.534715,-8.016907,-8.641926,-8.713034,-9.411908,-9.605396,-9.840388,-9.724113,-9.926450,-9.753716,-9.737846,-9.321879,-8.917508,-8.554338,-8.373363,-7.951598,-7.229835,-6.771447,-5.747246,-5.469527,-4.592120,-3.690298,-3.036592,-2.129276,-0.984222,-0.619526,0.610675,1.006500,2.110355,3.090609,3.872188,4.726707,5.090793,6.153142,6.505020,6.981719,7.475814,7.911313,8.814966,8.938871,9.497971,9.200110,9.608753,9.966735,9.675283,
8.118839,8.417005,8.890957,9.557176,9.757683,9.508347,9.616077,9.847407,9.804987,9.557176,9.302652,8.953825,8.757286,8.380383,7.888730,7.359844,6.314890,6.028932,4.912259,4.458144,3.643910,2.610553,2.119510,1.502121,0.189215,-0.599689,-1.422163,-2.402417,-3.082980,-3.770562,-4.287851,-5.113987,-5.850093,-6.349986,-7.210608,-7.833796,-8.315989,-8.725242,-9.120457,-9.095431,-9.250465,-9.802545,-9.987793,-9.512314,-9.506821,-9.714347,-9.044465,-8.743248,-8.839991,-7.951292,-7.660146,-7.022614,-6.361888,-6.133915,-5.457015,-4.714194,-3.859371,-2.710654,-1.940672,-1.441084,-0.112918,0.388195,1.161229,2.138432,2.954802,3.841975,4.379711,4.959868,6.161382,6.761071,7.405622,7.918027,8.338572,8.531449,8.926664,9.205908,9.465316,9.860836,9.422590,9.970092,
8.409375,8.680685,9.151891,9.228187,9.515366,9.451888,9.437849,9.976196,9.610584,9.636830,9.117100,8.841517,8.316904,8.246712,7.640919,6.887417,6.240730,6.084780,5.083468,4.317148,3.863033,3.080844,2.018799,1.420942,0.159917,-0.611286,-1.126133,-1.955016,-3.178198,-3.565477,-4.616840,-5.479598,-6.154668,-6.783044,-7.135228,-7.490158,-8.020875,-8.539995,-9.049959,-9.084445,-9.210791,-9.482711,-9.519028,-9.695425,-9.378948,-9.572130,-9.394208,-9.205298,-8.563189,-8.183233,-7.603076,-7.357097,-6.810511,-5.760979,-5.397809,-4.704428,-3.891415,-2.736595,-1.944639,-1.273843,-0.437635,0.481887,1.356548,2.213813,2.663656,3.735160,4.344005,4.990692,5.881832,6.747948,7.362285,7.508164,8.421888,8.855556,9.042634,9.350566,9.635914,9.815058,9.813227,9.735710,
8.425245,8.544267,9.185156,9.362163,9.440596,9.322794,9.686575,9.697867,9.516892,9.474471,9.177526,9.131138,8.348949,7.960448,7.956175,7.107761,6.241035,5.760979,5.359355,4.261910,3.524888,2.822047,2.007813,1.062349,0.086978,-0.562151,-1.097446,-1.946165,-2.735374,-3.540757,-4.805750,-5.364849,-6.104312,-6.767479,-7.245399,-7.970824,-8.008362,-8.539384,-9.229713,-9.211097,-9.391461,-9.905087,-9.515976,-9.703055,-9.410382,-9.749443,-9.092380,-9.201331,-8.845180,-8.355663,-7.968993,-7.184057,-6.792505,-5.851314,-5.258034,-4.306772,-3.676260,-2.637410,-2.222358,-1.488083,-0.507218,0.380566,1.323283,2.114017,2.780236,3.655507,4.375439,5.276345,6.167791,6.743065,7.277139,7.572558,8.137455,8.616901,8.941923,9.560533,9.263588,9.738151,9.579455,9.633168,
8.171941,8.535112,8.778649,9.491562,9.455245,9.600513,9.392071,9.915159,9.834895,9.281289,9.018830,8.912626,8.302255,8.219550,7.809687,7.290262,6.725669,5.572375,4.965667,4.308908,3.498947,3.069857,1.849422,0.931730,0.272530,-0.216987,-1.275674,-1.864376,-2.970672,-4.004944,-4.659566,-4.959868,-5.710013,-6.326792,-7.301859,-7.500839,-8.485977,-8.456679,-8.789941,-9.292276,-9.722587,-9.533982,-9.616993,-9.927671,-9.906919,-9.686270,-9.349956,-8.905911,-8.542741,-8.355663,-7.730033,-7.094943,-6.617023,-5.833308,-5.085299,-4.185308,-3.603015,-3.103122,-2.335887,-1.504868,-0.541398,0.387585,1.220740,2.354808,2.977386,3.928343,4.265267,5.335856,5.782952,6.499832,7.160253,7.874691,8.213752,8.575396,8.913541,9.062166,9.188818,9.750969,9.425031,9.743645,
8.026368,8.666036,9.262368,9.318827,9.570299,9.893796,9.597461,9.694815,9.783929,9.541917,9.156163,9.133885,8.652913,8.438978,7.625660,7.155370,6.750999,5.893735,5.346538,4.419691,3.620106,2.763146,2.193976,1.272927,0.603351,-0.491348,-1.143834,-1.965697,-2.796716,-3.774834,-4.259163,-5.428938,-5.661184,-6.448866,-7.171850,-7.584155,-8.220771,-8.746605,-8.898282,-9.030732,-9.275796,-9.411298,-9.528794,-9.953612,-9.395734,-9.356365,-9.177221,-9.093295,-8.316294,-8.058718,-7.689749,-6.984771,-6.278573,-6.080203,-5.089572,-4.515519,-3.726310,-2.825404,-1.841182,-1.362041,-0.107120,0.647908,1.082797,2.027650,2.999359,3.464766,4.449293,5.157628,5.681326,6.400342,6.933500,7.841731,7.987609,8.863796,8.727989,9.238563,9.180883,9.592273,9.404279,9.698172,
8.511917,8.510392,9.085055,9.391156,9.663381,9.615772,9.531541,9.941404,9.667959,9.288614,9.061251,9.074374,8.279672,8.025147,7.853023,6.950591,6.794946,5.835139,5.139622,4.575335,3.662832,2.821436,1.952574,0.943937,0.325022,-0.378430,-1.154515,-1.998962,-3.249611,-3.700674,-4.785607,-5.234230,-5.750908,-6.611225,-7.053743,-7.531053,-8.364818,-8.709677,-8.785058,-9.141514,-9.489425,-9.479659,-9.852901,-9.683218,-9.651479,-9.191259,-9.210791,-8.660237,-8.454237,-7.855464,-7.708365,-7.180090,-6.281014,-6.036561,-5.269021,-4.308908,-3.391827,-2.622761,-2.313303,-1.040376,-0.143437,0.623188,1.193884,1.875057,3.036897,4.037294,4.580523,5.274209,5.781732,6.330760,7.406537,7.839595,8.179876,8.462783,9.211402,9.505600,9.510178,9.891659,9.895932,9.955138,
8.273568,8.477126,8.988922,9.375591,9.251076,9.859004,9.986877,9.873348,9.450056,9.177221,9.335612,8.821986,8.439589,8.251900,7.540513,6.923734,6.731162,5.717948,5.350505,4.252144,3.717765,2.617573,2.275155,1.091037,0.217292,-0.472732,-1.154515,-2.329783,-2.911466,-3.590503,-4.545427,-5.463118,-5.700247,-6.506241,-7.103183,-7.981506,-8.480178,-8.816492,-8.968780,-9.475387,-9.591357,-9.709769,-9.909970,-9.860836,-9.321879,-9.405805,-8.937346,-8.753929,-8.498795,-7.975707,-7.527390,-7.160863,-6.662801,-5.942259,-5.034639,-4.338816,-3.861507,-2.966094,-2.171697,-0.987884,-0.187384,0.366832,1.261330,1.966002,2.902005,3.752556,4.506058,5.039521,5.943480,6.357616,7.050081,7.448042,8.270821,8.876614,9.020051,9.186682,9.526048,9.846187,9.577929,9.473251,
8.052919,8.685263,8.785058,9.334391,9.665822,9.869381,9.491867,9.498886,9.726554,9.161046,9.087802,8.745689,8.342235,8.134098,7.710807,7.399213,6.206244,5.948363,4.928739,4.295785,3.365276,3.054292,2.122562,1.024506,0.568255,-0.496231,-1.209754,-2.067324,-2.937407,-3.935667,-4.595782,-5.550401,-5.984680,-6.564531,-7.057711,-7.829829,-7.962889,-8.833888,-9.081088,-9.544053,-9.226661,-9.423811,-9.764702,-9.598987,-9.551073,-9.322794,-9.318522,-9.093905,-8.670309,-8.413648,-7.595447,-7.288430,-6.622822,-5.558336,-5.235755,-4.664754,-3.738517,-2.703024,-2.305063,-1.445662,-0.397961,0.599078,1.393780,2.370373,3.003327,3.728446,4.641255,5.101169,5.741447,6.800134,7.173376,7.935423,8.073977,8.807031,9.217200,9.387188,9.230323,9.694510,9.403058,9.388104,
8.062685,8.439894,8.926664,9.199805,9.630421,9.523606,9.487289,9.688101,9.703055,9.166845,9.306314,8.973357,8.525040,8.103580,7.536851,7.052828,6.211737,5.893735,5.341350,4.598224,3.850826,3.038423,2.243110,1.292764,0.350963,-0.422681,-1.229896,-1.987976,-3.079623,-4.035768,-4.768822,-5.005341,-6.257210,-6.682638,-7.060762,-7.751396,-8.069704,-8.348949,-8.691061,-9.046602,-9.280984,-9.620655,-9.850764,-9.902646,-9.405805,-9.699087,-9.416791,-9.099704,-8.293405,-8.252815,-7.492599,-6.928922,-6.544389,-5.891293,-5.383770,-4.557329,-3.391522,-2.582781,-2.095706,-1.171911,-0.580462,0.382092,1.273232,2.034364,2.920927,3.968322,4.544206,5.077059,6.040223,6.508377,7.496567,7.533494,8.112430,8.429518,8.845790,9.470809,9.652089,9.591662,9.974059,9.486373,
8.362682,8.706931,9.086276,9.448531,9.232765,9.401837,9.901425,9.851375,9.369793,9.169286,9.035920,8.864101,8.827479,8.284555,7.715690,7.185888,6.461989,5.756401,4.949797,4.169439,3.660085,2.555925,1.947386,1.358074,0.596332,-0.402844,-1.194189,-2.060305,-3.112888,-3.724174,-4.497208,-5.136570,-6.174810,-6.745201,-7.287515,-7.726371,-7.941527,-8.494827,-8.731040,-8.992584,-9.705802,-9.901120,-9.396344,-9.393902,-9.699698,-9.648732,-9.020356,-9.013642,-8.420667,-7.991577,-7.355571,-7.378460,-6.420179,-6.118351,-5.078890,-4.223762,-3.380840,-2.782067,-2.045656,-0.967437,-0.414136,0.794702,1.132237,2.455824,2.981658,4.036378,4.492325,5.430464,5.769829,6.535539,7.127293,7.512741,8.192694,8.866848,8.905606,9.532456,9.624012,9.685659,9.517808,9.479965,
8.033387,8.586688,9.129307,9.377422,9.700613,9.663076,9.524216,9.811396,9.874874,9.266030,9.352397,8.885159,8.767663,7.967162,7.845088,7.001251,6.366466,6.049684,5.383465,4.215827,3.694876,2.746971,1.882992,1.472213,0.570086,-0.689108,-1.376080,-1.971191,-3.058260,-3.891415,-4.839320,-5.375530,-6.223334,-6.552629,-6.970428,-7.564623,-8.429212,-8.875393,-8.720664,-9.228492,-9.744255,-9.594104,-9.647816,-9.638356,-9.619129,-9.569384,-9.466842,-8.627888,-8.458205,-8.267464,-7.502670,-6.987518,-6.678365,-5.912046,-5.432905,-4.132511,-3.481552,-2.829371,-2.200385,-1.200903,-0.274056,0.807520,1.527451,2.357860,2.833033,3.732109,4.655904,5.143895,5.900143,6.614887,7.335734,7.457808,8.381298,8.665426,9.127171,9.275491,9.755547,9.589831,9.660634,9.683523,
7.952208,8.391369,8.890347,9.578539,9.577319,9.521470,9.983215,9.880978,9.701224,9.152806,8.937346,8.885769,8.515885,8.084048,7.395856,7.278054,6.607562,5.872372,5.314493,4.613178,3.445845,2.981658,2.009339,0.949431,0.546587,-0.361644,-1.367534,-2.249825,-2.810450,-4.011658,-4.503311,-5.003204,-6.141545,-6.343577,-7.023225,-8.031556,-8.118229,-8.690146,-8.792993,-9.561449,-9.355144,-9.479049,-9.897153,-9.667959,-9.347514,-9.267251,-9.070406,-9.007538,-8.790551,-7.982727,-7.459029,-7.088229,-6.606037,-5.966063,-5.097201,-4.338206,-3.511460,-2.730186,-1.775567,-1.133457,-0.258187,0.358287,1.315043,1.965087,3.020417,3.765374,4.273202,5.395062,6.217231,6.433607,7.128819,7.741630,8.177435,8.669393,8.945891,9.284951,9.209265,9.660329,9.804376,9.886166,
8.168279,8.517716,9.146092,9.013642,9.296854,9.720450,9.517197,9.735405,9.840388,9.398785,9.252297,8.773156,8.670309,8.284860,7.889645,6.846522,6.512955,5.983459,5.034028,4.581744,3.769951,2.734153,1.973327,1.243324,0.384533,-0.251473,-1.505478,-2.392346,-2.960295,-3.867916,-4.273507,-5.474105,-5.747246,-6.721702,-7.265847,-7.772149,-8.354137,-8.458815,-8.718833,-9.085360,-9.437544,-9.913022,-9.504379,-9.508347,-9.690542,-9.681387,-9.344768,-8.817408,-8.606220,-7.828913,-7.381207,-7.116306,-6.375927,-6.119877,-5.284585,-4.407178,-3.553270,-2.891324,-1.779839,-1.243629,-0.412000,0.426038,1.625721,2.479019,2.959380,4.031800,4.426710,5.431990,5.696890,6.908475,7.225257,7.800531,8.090457,8.495743,9.079562,9.303873,9.675893,9.869686,9.899594,9.429914,
8.276620,8.923917,8.992584,9.288919,9.757378,9.607227,9.953307,9.688711,9.367962,9.720450,9.516282,9.186071,8.832057,8.209784,7.871944,6.863002,6.232490,5.878170,5.026399,4.562822,3.663747,2.857143,2.083804,1.221046,0.501114,-0.467544,-1.295511,-1.988586,-3.221534,-4.075137,-4.833522,-5.541551,-5.761284,-6.780602,-7.250282,-8.037049,-8.066958,-8.747826,-8.731956,-9.105197,-9.657888,-9.555040,-9.924314,-9.501938,-9.901120,-9.208960,-9.229102,-9.045381,-8.521989,-8.411817,-7.682424,-6.938383,-6.669820,-5.883358,-5.196387,-4.541765,-3.580737,-2.847682,-2.241890,-1.353191,-0.352794,0.707114,1.440779,1.951048,3.112583,3.687246,4.816736,5.047151,5.879391,6.660054,7.431562,8.010193,8.212836,8.410291,8.900418,9.507126,9.748527,9.882199,9.621876,9.681082,
8.394421,8.602557,9.218726,9.331339,9.698172,9.608448,9.879452,9.569689,9.418928,9.657888,9.477828,9.171728,8.579363,8.166753,7.488327,7.285073,6.512345,5.661184,5.144810,4.491714,3.639637,2.658467,1.886959,1.438337,0.448012,-0.320139,-1.437117,-2.444838,-3.254799,-3.607898,-4.593646,-5.382855,-6.233100,-6.427198,-7.085177,-7.806635,-8.196661,-8.893094,-9.154027,-9.462874,-9.272744,-9.490646,-9.530015,-9.634388,-9.704886,-9.630421,-9.513230,-8.728599,-8.407849,-8.377026,-7.457808,-6.775719,-6.504715,-5.562304,-5.247047,-4.305551,-3.683889,-2.985321,-1.834162,-1.150243,-0.095218,0.289010,1.564684,1.959593,2.963958,3.623768,4.736778,5.252846,5.846736,6.888333,7.015595,7.959227,7.996460,8.800928,9.212317,9.377728,9.497971,9.729606,9.946287,9.909055,
8.334910,8.657796,9.081698,9.062471,9.673757,9.504990,9.821772,9.394513,9.361553,9.248939,9.191565,8.659017,8.443861,8.005921,7.658925,6.946318,6.670125,5.523850,4.984893,4.474013,3.699759,2.974944,1.740471,1.214331,0.485244,-0.646687,-1.649831,-2.110660,-2.893155,-3.922849,-4.713584,-5.323954,-6.165960,-6.909085,-7.061068,-7.916501,-8.318125,-8.727378,-8.819239,-9.060945,-9.754936,-9.558397,-9.839778,-9.458602,-9.524216,-9.434492,-9.462569,-9.077425,-8.812525,-7.934202,-7.708670,-7.130345,-6.457411,-5.583056,-4.888455,-4.348888,-3.693960,-2.667318,-1.698050,-1.316874,-0.276498,0.726341,1.402326,2.284616,3.194067,3.543504,4.648885,5.356914,6.194647,6.648457,7.482833,7.725761,8.427381,8.453932,9.024934,9.580676,9.647511,9.884335,9.922483,9.757988,
7.982727,8.778954,9.082919,9.473251,9.428083,9.707633,9.617908,9.443953,9.573351,9.704581,9.393902,9.134495,8.484756,8.393200,7.452925,7.231666,6.169622,5.817743,4.861293,4.259774,3.711661,2.648091,1.990112,1.107822,0.157170,-0.736412,-1.496323,-2.203436,-2.967009,-4.085208,-4.529252,-5.164647,-6.141545,-6.537370,-7.274697,-7.982421,-8.065126,-8.503677,-8.900113,-9.388714,-9.618519,-9.472335,-9.740287,-9.819636,-9.503464,-9.143040,-9.442427,-9.202246,-8.789026,-8.183233,-7.368694,-6.908170,-6.488845,-5.817743,-5.235450,-4.532914,-3.408002,-2.558977,-2.069460,-1.051973,-0.580157,0.715964,1.133457,2.180853,3.055208,3.834346,4.759056,5.436262,5.810114,6.523637,6.950896,7.950377,8.200018,8.829310,8.928495,9.038362,9.548631,9.536729,9.449446,9.923704,
8.269295,8.515885,8.941008,9.100620,9.471419,9.530625,9.992676,9.736625,9.415876,9.284036,9.476302,8.917203,8.663900,7.886593,7.465133,7.352214,6.197089,5.929136,4.981536,4.519486,3.782769,2.797937,2.142705,1.189917,0.467544,-0.655843,-1.208838,-1.932127,-3.129063,-3.693655,-4.775842,-5.304117,-6.144902,-6.612751,-7.254250,-7.524644,-7.957396,-8.820154,-8.931852,-9.046602,-9.442732,-9.349345,-9.912412,-9.780877,-9.735099,-9.436323,-9.343852,-9.035615,-8.517411,-8.037049,-7.726981,-6.946318,-6.170537,-5.508896,-5.091098,-4.455702,-3.413800,-2.752464,-1.903134,-0.996735,-0.563677,0.370800,1.486862,2.255623,3.145238,3.844111,4.790490,5.213477,5.845210,6.902066,7.124546,7.513962,8.293100,8.734397,9.069491,9.205603,9.355449,9.667959,9.651784,9.828181,
8.547624,8.553728,9.168676,9.500717,9.653005,9.668264,9.933164,9.505295,9.410077,9.369488,9.060640,8.633381,8.620869,7.811518,7.788934,6.819971,6.433912,5.556505,5.222327,4.518571,3.436689,2.699667,1.843013,1.121555,0.053713,-0.573443,-1.313822,-2.023988,-3.278909,-4.004639,-4.815210,-5.464339,-5.789361,-6.551103,-7.385479,-7.694021,-8.423719,-8.746300,-8.837855,-9.071322,-9.699087,-9.633473,-9.456771,-9.548326,-9.883419,-9.277627,-9.407941,-8.660848,-8.332163,-8.349864,-7.855770,-6.936857,-6.708274,-5.595264,-5.370952,-4.575640,-3.515427,-2.692038,-2.098148,-1.360515,-0.480056,0.696127,1.116367,2.141484,2.784509,3.756829,4.360790,5.330668,5.891903,6.851100,7.069918,7.809687,8.144475,8.599200,8.925138,9.344768,9.199805,9.526353,9.652699,9.494919,
8.166448,8.388623,9.046602,9.324625,9.538865,9.868160,9.463790,9.671926,9.810175,9.140599,8.975494,8.891873,8.648030,8.134404,7.793207,7.323832,6.633808,5.982238,4.902493,4.592120,3.786126,2.857143,1.847285,0.826746,0.361644,-0.684225,-1.656850,-2.249214,-3.189184,-3.658254,-4.658650,-5.217139,-5.742668,-6.807154,-7.334819,-7.596667,-8.228095,-8.747520,-9.154027,-9.261147,-9.773858,-9.820246,-9.717399,-9.794305,-9.410077,-9.438459,-9.251381,-8.833277,-8.346507,-8.238472,-7.832881,-7.150792,-6.367992,-5.636158,-5.128636,-4.338816,-3.558458,-2.898038,-2.122868,-1.245460,-0.305490,0.663472,1.174657,2.373119,2.789697,4.067507,4.555193,5.625172,6.157414,6.592303,7.191382,8.019959,8.426160,8.752709,8.878140,9.000824,9.566027,9.702750,9.950255,9.622791,
